transaction_id,member_id,book_id,branch_id,checkout_date,due_date,return_date,fine_amount
T000237,M0445,B0285,BR2,2024-10-07 13:08:00,2024-10-21 13:08:00,2024-10-21 13:08:00,0.0
T000238,M0028,B0362,BR3,2025-08-13 14:36:00,2025-08-27 14:36:00,2025-08-30 14:36:00,0.75
T000239,M0169,B0401,BR1,2024-04-24 18:19:00,2024-05-08 18:19:00,2024-05-08 18:19:00,0.0
T000240,M0778,B0105,BR3,2025-03-30 18:48:00,2025-04-13 18:48:00,2025-04-09 18:48:00,0.0
T000241,M0492,B0046,BR3,2024-10-15 16:23:00,2024-10-29 16:23:00,2024-10-19 16:23:00,0.0
T000242,M0648,B0364,BR3,2024-09-16 15:53:00,2024-09-30 15:53:00,2024-09-19 15:53:00,0.0
T000243,M0420,B0093,BR4,2025-12-12 14:13:00,2025-12-26 14:13:00,2025-12-26 14:13:00,0.0
T000244,M0403,B0141,BR2,2025-07-30 19:05:00,2025-08-13 19:05:00,2025-08-08 19:05:00,0.0
T000245,M0224,B0024,BR1,2024-11-13 17:57:00,2024-11-27 17:57:00,2024-11-27 17:57:00,0.0
T000246,M0387,B0416,BR2,2025-03-01 13:17:00,2025-03-15 13:17:00,2025-03-06 13:17:00,0.0
T000247,M0446,B0089,BR1,2024-09-26 14:20:00,2024-10-10 14:20:00,2024-09-29 14:20:00,0.0
T000248,M0655,B0215,BR1,2025-07-17 13:31:00,2025-07-31 13:31:00,2025-07-28 13:31:00,0.0
T000249,M0291,B0300,BR3,2025-04-08 12:48:00,2025-04-22 12:48:00,2025-04-11 12:48:00,0.0
T000250,M0479,B0104,BR1,2024-01-03 16:36:00,2024-01-17 16:36:00,2024-01-28 16:36:00,2.75
T000251,M0278,B0387,BR1,2024-05-01 13:02:00,2024-05-15 13:02:00,2024-05-03 13:02:00,0.0
T000252,M0365,B0156,BR1,2024-11-03 11:04:00,2024-11-17 11:04:00,2024-11-11 11:04:00,0.0
T000253,M0274,B0348,BR1,2024-11-10 11:55:00,2024-11-24 11:55:00,2024-12-10 11:55:00,4.0
T000254,M0300,B0061,BR1,2024-11-29 15:10:00,2024-12-13 15:10:00,2024-12-11 15:10:00,0.0
T000255,M0499,B0354,BR2,2025-03-16 16:35:00,2025-03-30 16:35:00,2025-03-29 16:35:00,0.0
T000256,M0017,B0036,BR3,2024-10-30 16:53:00,2024-11-13 16:53:00,2024-10-31 16:53:00,0.0
T000257,M0768,B0311,BR3,2024-10-16 12:12:00,2024-10-30 12:12:00,2024-10-28 12:12:00,0.0
T000258,M0057,B0425,BR4,2024-01-11 11:29:00,2024-01-25 11:29:00,2024-01-25 11:29:00,0.0
T000259,M0688,B0475,BR2,2024-02-29 10:51:00,2024-03-14 10:51:00,2024-03-08 10:51:00,0.0
T000260,M0055,B0249,BR1,2024-11-05 17:40:00,2024-11-19 17:40:00,2024-11-06 17:40:00,0.0
T000261,M0559,B0176,BR1,2025-08-14 16:31:00,2025-08-28 16:31:00,2025-08-20 16:31:00,0.0
T000262,M0552,B0203,BR2,2024-01-15 17:31:00,2024-01-29 17:31:00,2024-01-17 17:31:00,0.0
T000263,M0293,B0476,BR3,2024-10-04 09:03:00,2024-10-18 09:03:00,2024-10-12 09:03:00,0.0
T000264,M0401,B0457,BR1,2025-10-16 19:43:00,2025-10-30 19:43:00,2025-10-22 19:43:00,0.0
T000265,M0131,B0257,BR3,2024-03-26 18:52:00,2024-04-09 18:52:00,2024-03-27 18:52:00,0.0
T000266,M0114,B0156,BR3,2024-07-02 16:13:00,2024-07-16 16:13:00,2024-07-15 16:13:00,0.0
T000267,M0612,B0200,BR4,2025-08-01 18:19:00,2025-08-15 18:19:00,2025-08-08 18:19:00,0.0
T000268,M0295,B0300,BR1,2024-03-28 14:08:00,2024-04-11 14:08:00,2024-04-01 14:08:00,0.0
T000269,M0762,B0073,BR1,2025-03-14 18:34:00,2025-03-28 18:34:00,2025-03-20 18:34:00,0.0
T000270,M0492,B0397,BR3,2024-04-11 13:34:00,2024-04-25 13:34:00,2024-04-25 13:34:00,0.0
T000271,M0694,B0182,BR4,2024-02-22 11:13:00,2024-03-07 11:13:00,2024-03-20 11:13:00,3.25
T000272,M0125,B0283,BR3,2025-04-30 15:09:00,2025-05-14 15:09:00,2025-05-01 15:09:00,0.0
T000273,M0790,B0183,BR4,2025-03-17 15:22:00,2025-03-31 15:22:00,2025-03-23 15:22:00,0.0
T000274,M0488,B0102,BR2,2025-04-02 14:54:00,2025-04-16 14:54:00,2025-04-16 14:54:00,0.0
T000275,M0269,B0004,BR1,2025-10-01 16:39:00,2025-10-15 16:39:00,2025-10-13 16:39:00,0.0
T000276,M0085,B0280,BR2,2025-03-26 17:59:00,2025-04-09 17:59:00,2025-03-30 17:59:00,0.0
T000277,M0394,B0459,BR4,2024-04-09 14:59:00,2024-04-23 14:59:00,2024-04-23 14:59:00,0.0
T000278,M0078,B0379,BR2,2024-04-03 15:26:00,2024-04-17 15:26:00,2024-04-08 15:26:00,0.0
T000279,M0447,B0119,BR4,2024-05-13 13:29:00,2024-05-27 13:29:00,2024-05-25 13:29:00,0.0
T000280,M0549,B0068,BR3,2025-09-12 17:19:00,2025-09-26 17:19:00,2025-09-16 17:19:00,0.0
T000281,M0597,B0399,BR1,2024-08-28 18:21:00,2024-09-11 18:21:00,2024-09-11 18:21:00,0.0
T000282,M0482,B0165,BR1,2025-04-22 14:48:00,2025-05-06 14:48:00,2025-04-24 14:48:00,0.0
T000283,M0358,B0364,BR1,2025-09-22 18:04:00,2025-10-06 18:04:00,2025-10-02 18:04:00,0.0
T000284,M0080,B0153,BR2,2024-01-15 11:00:00,2024-01-29 11:00:00,2024-01-26 11:00:00,0.0
T000285,M0317,B0113,BR1,2024-04-23 13:17:00,2024-05-07 13:17:00,2024-05-02 13:17:00,0.0
T000286,M0727,B0190,BR3,2025-07-06 18:22:00,2025-07-20 18:22:00,2025-07-20 18:22:00,0.0
T000287,M0472,B0067,BR3,2025-09-16 15:21:00,2025-09-30 15:21:00,2025-09-28 15:21:00,0.0
T000288,M0315,B0170,BR1,2024-09-04 18:43:00,2024-09-18 18:43:00,2024-09-13 18:43:00,0.0
T000289,M0363,B0193,BR3,2025-06-11 17:56:00,2025-06-25 17:56:00,2025-06-25 17:56:00,0.0
T000290,M0144,B0152,BR1,2024-01-06 17:20:00,2024-01-20 17:20:00,2024-01-16 17:20:00,0.0
T000291,M0402,B0159,BR1,2025-06-28 15:48:00,2025-07-12 15:48:00,2025-07-12 15:48:00,0.0
T000292,M0118,B0411,BR1,2025-03-15 17:03:00,2025-03-29 17:03:00,2025-03-20 17:03:00,0.0
T000293,M0437,B0484,BR2,2025-03-01 12:35:00,2025-03-15 12:35:00,2025-03-06 12:35:00,0.0
T000294,M0305,B0290,BR2,2024-04-19 13:45:00,2024-05-03 13:45:00,2024-04-22 13:45:00,0.0
T000295,M0578,B0350,BR2,2024-02-12 18:01:00,2024-02-26 18:01:00,2024-02-23 18:01:00,0.0
T000296,M0229,B0383,BR1,2025-06-12 13:02:00,2025-06-26 13:02:00,2025-07-13 13:02:00,4.25
T000297,M0764,B0396,BR2,2024-03-11 15:52:00,2024-03-25 15:52:00,2024-04-03 15:52:00,2.25
T000298,M0523,B0006,BR3,2024-03-07 14:01:00,2024-03-21 14:01:00,2024-03-17 14:01:00,0.0
T000299,M0461,B0406,BR1,2025-10-26 13:27:00,2025-11-09 13:27:00,2025-10-30 13:27:00,0.0
T000300,M0613,B0233,BR3,2024-10-03 16:01:00,2024-10-17 16:01:00,2024-10-07 16:01:00,0.0
T000301,M0119,B0099,BR1,2024-03-12 13:29:00,2024-03-26 13:29:00,2024-03-13 13:29:00,0.0
T000302,M0455,B0149,BR3,2025-06-13 13:48:00,2025-06-27 13:48:00,2025-06-16 13:48:00,0.0
T000303,M0332,B0212,BR1,2025-10-28 15:40:00,2025-11-11 15:40:00,2025-11-09 15:40:00,0.0
T000304,M0104,B0104,BR2,2024-10-01 11:30:00,2024-10-15 11:30:00,2024-10-12 11:30:00,0.0
T000305,M0045,B0119,BR1,2024-11-07 12:32:00,2024-11-21 12:32:00,2024-11-15 12:32:00,0.0
T000306,M0226,B0385,BR2,2025-11-29 13:33:00,2025-12-13 13:33:00,2025-12-18 13:33:00,1.25
T000307,M0457,B0117,BR3,2025-10-30 15:17:00,2025-11-13 15:17:00,2025-11-10 15:17:00,0.0
T000308,M0216,B0192,BR2,2024-03-11 15:17:00,2024-03-25 15:17:00,2024-03-13 15:17:00,0.0
T000309,M0009,B0248,BR3,2024-03-12 10:16:00,2024-03-26 10:16:00,2024-03-15 10:16:00,0.0
T000310,M0512,B0407,BR3,2025-04-13 15:12:00,2025-04-27 15:12:00,2025-04-18 15:12:00,0.0
T000311,M0210,B0103,BR1,2024-07-04 19:33:00,2024-07-18 19:33:00,2024-07-19 19:33:00,0.25
T000312,M0249,B0299,BR1,2025-11-14 13:49:00,2025-11-28 13:49:00,2025-11-21 13:49:00,0.0
T000313,M0772,B0203,BR3,2024-10-16 16:54:00,2024-10-30 16:54:00,2024-10-26 16:54:00,0.0
T000314,M0249,B0403,BR1,2024-08-08 13:09:00,2024-08-22 13:09:00,2024-08-09 13:09:00,0.0
T000315,M0426,B0420,BR3,2024-12-21 18:16:00,2025-01-04 18:16:00,2024-12-29 18:16:00,0.0
T000316,M0458,B0137,BR2,2025-07-26 17:55:00,2025-08-09 17:55:00,2025-08-19 17:55:00,2.5
T000317,M0434,B0321,BR1,2025-09-08 15:04:00,2025-09-22 15:04:00,2025-09-11 15:04:00,0.0
T000318,M0146,B0294,BR4,2025-03-06 14:41:00,2025-03-20 14:41:00,2025-03-09 14:41:00,0.0
T000319,M0349,B0212,BR2,2025-01-07 15:46:00,2025-01-21 15:46:00,2025-01-30 15:46:00,2.25
T000320,M0360,B0023,BR1,2025-04-01 11:49:00,2025-04-15 11:49:00,2025-05-02 11:49:00,4.25
T000321,M0644,B0047,BR1,2024-10-20 17:59:00,2024-11-03 17:59:00,2024-11-06 17:59:00,0.75
T000322,M0244,B0390,BR1,2024-09-11 11:20:00,2024-09-25 11:20:00,2024-09-18 11:20:00,0.0
T000323,M0526,B0235,BR2,2025-11-25 18:13:00,2025-12-09 18:13:00,2025-11-28 18:13:00,0.0
T000324,M0769,B0223,BR2,2025-09-04 15:35:00,2025-09-18 15:35:00,2025-09-15 15:35:00,0.0
T000325,M0395,B0030,BR1,2024-09-08 17:27:00,2024-09-22 17:27:00,2024-09-14 17:27:00,0.0
T000326,M0021,B0001,BR4,2024-01-24 18:25:00,2024-02-07 18:25:00,2024-02-19 18:25:00,3.0
T000327,M0413,B0299,BR3,2024-08-05 15:23:00,2024-08-19 15:23:00,2024-08-13 15:23:00,0.0
T000328,M0081,B0084,BR3,2024-05-05 14:31:00,2024-05-19 14:31:00,2024-05-25 14:31:00,1.5
T000329,M0415,B0390,BR1,2025-04-03 18:26:00,2025-04-17 18:26:00,2025-04-12 18:26:00,0.0
T000330,M0049,B0153,BR2,2025-10-18 11:22:00,2025-11-01 11:22:00,2025-10-24 11:22:00,0.0
T000331,M0405,B0086,BR1,2025-10-07 13:20:00,2025-10-21 13:20:00,2025-10-21 13:20:00,0.0
T000332,M0645,B0494,BR2,2025-03-16 12:18:00,2025-03-30 12:18:00,2025-03-27 12:18:00,0.0
T000333,M0004,B0324,BR1,2024-09-23 14:25:00,2024-10-07 14:25:00,2024-10-01 14:25:00,0.0
T000334,M0520,B0325,BR1,2025-11-02 16:01:00,2025-11-16 16:01:00,2025-11-09 16:01:00,0.0
T000335,M0334,B0457,BR1,2025-08-24 12:49:00,2025-09-07 12:49:00,2025-09-05 12:49:00,0.0
T000336,M0117,B0246,BR3,2025-02-11 09:54:00,2025-02-25 09:54:00,2025-03-06 09:54:00,2.25
T000337,M0663,B0013,BR1,2024-01-19 19:59:00,2024-02-02 19:59:00,2024-02-05 19:59:00,0.75
T000338,M0114,B0065,BR3,2025-02-23 13:08:00,2025-03-09 13:08:00,2025-03-08 13:08:00,0.0
T000339,M0325,B0089,BR1,2024-02-08 15:10:00,2024-02-22 15:10:00,2024-02-13 15:10:00,0.0
T000340,M0167,B0189,BR3,2025-04-18 15:57:00,2025-05-02 15:57:00,2025-05-05 15:57:00,0.75
T000341,M0541,B0363,BR3,2024-04-30 14:26:00,2024-05-14 14:26:00,2024-05-09 14:26:00,0.0
T000342,M0189,B0031,BR1,2024-06-11 16:54:00,2024-06-25 16:54:00,2024-06-23 16:54:00,0.0
T000343,M0165,B0485,BR4,2024-07-31 15:27:00,2024-08-14 15:27:00,2024-08-08 15:27:00,0.0
T000344,M0416,B0193,BR4,2025-11-24 15:58:00,2025-12-08 15:58:00,2025-12-05 15:58:00,0.0
T000345,M0599,B0348,BR1,2025-01-15 19:51:00,2025-01-29 19:51:00,2025-01-25 19:51:00,0.0
T000346,M0280,B0329,BR1,2025-03-21 17:13:00,2025-04-04 17:13:00,2025-03-31 17:13:00,0.0
T000347,M0375,B0080,BR3,2024-03-29 09:16:00,2024-04-12 09:16:00,2024-04-05 09:16:00,0.0
T000348,M0728,B0274,BR1,2025-06-18 15:39:00,2025-07-02 15:39:00,2025-07-04 15:39:00,0.5
T000349,M0558,B0062,BR2,2024-01-02 19:35:00,2024-01-16 19:35:00,2024-01-08 19:35:00,0.0
T000350,M0105,B0020,BR1,2024-06-10 12:42:00,2024-06-24 12:42:00,2024-06-15 12:42:00,0.0
T000351,M0373,B0290,BR4,2025-04-18 15:21:00,2025-05-02 15:21:00,2025-04-26 15:21:00,0.0
T000352,M0378,B0193,BR3,2024-10-24 14:24:00,2024-11-07 14:24:00,2024-11-11 14:24:00,1.0
T000353,M0415,B0499,BR1,2024-02-22 15:33:00,2024-03-07 15:33:00,2024-02-25 15:33:00,0.0
T000354,M0420,B0020,BR4,2025-04-12 12:11:00,2025-04-26 12:11:00,2025-04-26 12:11:00,0.0
T000355,M0752,B0181,BR2,2024-04-23 15:15:00,2024-05-07 15:15:00,2024-05-04 15:15:00,0.0
T000356,M0165,B0203,BR4,2025-11-05 11:20:00,2025-11-19 11:20:00,2025-11-12 11:20:00,0.0
T000357,M0703,B0279,BR2,2024-10-13 16:22:00,2024-10-27 16:22:00,2024-10-25 16:22:00,0.0
T000358,M0470,B0488,BR2,2025-07-26 18:28:00,2025-08-09 18:28:00,2025-08-04 18:28:00,0.0
T000359,M0096,B0122,BR4,2024-01-16 18:47:00,2024-01-30 18:47:00,2024-02-06 18:47:00,1.75
T000360,M0069,B0262,BR4,2024-04-02 14:10:00,2024-04-16 14:10:00,2024-04-06 14:10:00,0.0
T000361,M0081,B0424,BR3,2025-12-22 18:24:00,2026-01-05 18:24:00,,0.0
T000362,M0190,B0376,BR4,2024-12-29 16:07:00,2025-01-12 16:07:00,2025-01-08 16:07:00,0.0
T000363,M0287,B0354,BR1,2025-01-03 19:20:00,2025-01-17 19:20:00,2025-01-14 19:20:00,0.0
T000364,M0742,B0091,BR3,2024-10-20 13:03:00,2024-11-03 13:03:00,2024-10-25 13:03:00,0.0
T000365,M0539,B0134,BR1,2025-10-12 14:25:00,2025-10-26 14:25:00,2025-10-16 14:25:00,0.0
T000366,M0199,B0115,BR4,2025-04-24 18:25:00,2025-05-08 18:25:00,2025-04-26 18:25:00,0.0
T000367,M0110,B0221,BR2,2024-10-01 16:31:00,2024-10-15 16:31:00,2024-10-03 16:31:00,0.0
T000368,M0504,B0243,BR2,2024-01-05 14:25:00,2024-01-19 14:25:00,2024-01-17 14:25:00,0.0
T000369,M0733,B0035,BR3,2025-08-14 13:31:00,2025-08-28 13:31:00,2025-08-19 13:31:00,0.0
T000370,M0027,B0098,BR1,2024-06-11 11:14:00,2024-06-25 11:14:00,2024-06-19 11:14:00,0.0
T000371,M0281,B0198,BR3,2025-02-06 12:53:00,2025-02-20 12:53:00,2025-02-08 12:53:00,0.0
T000372,M0713,B0499,BR1,2024-04-02 16:21:00,2024-04-16 16:21:00,2024-04-18 16:21:00,0.5
T000373,M0717,B0218,BR1,2024-03-29 11:23:00,2024-04-12 11:23:00,2024-04-05 11:23:00,0.0
T000374,M0133,B0472,BR1,2025-08-30 19:53:00,2025-09-13 19:53:00,2025-09-05 19:53:00,0.0
T000375,M0098,B0425,BR1,2025-08-05 12:48:00,2025-08-19 12:48:00,2025-08-22 12:48:00,0.75
T000376,M0540,B0492,BR1,2025-04-24 12:00:00,2025-05-08 12:00:00,2025-04-29 12:00:00,0.0
T000377,M0759,B0156,BR4,2024-03-14 14:52:00,2024-03-28 14:52:00,2024-03-27 14:52:00,0.0
T000378,M0431,B0151,BR3,2025-04-21 15:23:00,2025-05-05 15:23:00,2025-04-26 15:23:00,0.0
T000379,M0493,B0094,BR1,2025-12-27 15:50:00,2026-01-10 15:50:00,2026-01-06 15:50:00,0.0
T000380,M0341,B0443,BR1,2024-11-28 15:27:00,2024-12-12 15:27:00,2024-11-29 15:27:00,0.0
T000381,M0511,B0119,BR3,2024-10-02 17:47:00,2024-10-16 17:47:00,2024-10-18 17:47:00,0.5
T000382,M0747,B0213,BR1,2024-10-19 16:33:00,2024-11-02 16:33:00,2024-10-22 16:33:00,0.0
T000383,M0741,B0038,BR3,2025-11-18 16:05:00,2025-12-02 16:05:00,2025-11-25 16:05:00,0.0
T000384,M0176,B0285,BR1,2024-03-27 15:08:00,2024-04-10 15:08:00,2024-04-08 15:08:00,0.0
T000385,M0630,B0133,BR1,2025-06-29 13:34:00,2025-07-13 13:34:00,2025-07-10 13:34:00,0.0
T000386,M0344,B0126,BR2,2025-11-05 13:03:00,2025-11-19 13:03:00,2025-11-11 13:03:00,0.0
T000387,M0639,B0334,BR2,2025-11-23 18:37:00,2025-12-07 18:37:00,2025-11-27 18:37:00,0.0
T000388,M0037,B0262,BR1,2024-10-09 18:32:00,2024-10-23 18:32:00,2024-10-23 18:32:00,0.0
T000389,M0102,B0290,BR1,2024-03-05 15:13:00,2024-03-19 15:13:00,2024-03-12 15:13:00,0.0
T000390,M0651,B0120,BR1,2025-08-08 17:54:00,2025-08-22 17:54:00,2025-09-05 17:54:00,3.5
T000391,M0664,B0168,BR3,2025-07-28 14:14:00,2025-08-11 14:14:00,2025-07-30 14:14:00,0.0
T000392,M0216,B0022,BR2,2025-08-22 12:16:00,2025-09-05 12:16:00,2025-08-28 12:16:00,0.0
T000393,M0650,B0432,BR1,2025-09-18 13:00:00,2025-10-02 13:00:00,2025-10-03 13:00:00,0.25
T000394,M0189,B0112,BR1,2024-10-31 13:45:00,2024-11-14 13:45:00,2024-11-11 13:45:00,0.0
T000395,M0428,B0367,BR3,2024-03-14 14:11:00,2024-03-28 14:11:00,2024-03-23 14:11:00,0.0
T000396,M0136,B0198,BR3,2024-10-03 18:52:00,2024-10-17 18:52:00,2024-10-27 18:52:00,2.5
T000397,M0140,B0219,BR1,2024-11-12 15:29:00,2024-11-26 15:29:00,2024-11-16 15:29:00,0.0
T000398,M0431,B0033,BR3,2024-08-09 17:29:00,2024-08-23 17:29:00,2024-09-02 17:29:00,2.5
T000399,M0045,B0155,BR1,2024-09-09 15:57:00,2024-09-23 15:57:00,2024-09-26 15:57:00,0.75
T000400,M0193,B0205,BR2,2025-11-05 13:03:00,2025-11-19 13:03:00,2025-11-09 13:03:00,0.0
T000401,M0170,B0464,BR1,2025-05-19 14:08:00,2025-06-02 14:08:00,2025-05-24 14:08:00,0.0
T000402,M0547,B0291,BR1,2024-07-01 14:35:00,2024-07-15 14:35:00,2024-07-18 14:35:00,0.75
T000403,M0043,B0300,BR2,2025-05-12 17:35:00,2025-05-26 17:35:00,2025-05-26 17:35:00,0.0
T000404,M0647,B0469,BR2,2025-03-30 09:39:00,2025-04-13 09:39:00,2025-04-03 09:39:00,0.0
T000405,M0525,B0399,BR1,2025-02-18 12:43:00,2025-03-04 12:43:00,2025-02-21 12:43:00,0.0
T000406,M0155,B0251,BR2,2024-05-07 14:22:00,2024-05-21 14:22:00,2024-05-11 14:22:00,0.0
T000407,M0441,B0022,BR1,2025-06-30 12:51:00,2025-07-14 12:51:00,2025-07-07 12:51:00,0.0
T000408,M0094,B0078,BR2,2024-10-03 12:45:00,2024-10-17 12:45:00,2024-10-05 12:45:00,0.0
T000409,M0021,B0282,BR4,2024-07-04 14:31:00,2024-07-18 14:31:00,2024-07-17 14:31:00,0.0
T000410,M0325,B0116,BR1,2024-04-20 19:52:00,2024-05-04 19:52:00,2024-04-30 19:52:00,0.0
T000411,M0036,B0405,BR2,2025-08-07 14:35:00,2025-08-21 14:35:00,2025-08-11 14:35:00,0.0
T000412,M0255,B0175,BR2,2025-06-26 18:58:00,2025-07-10 18:58:00,2025-06-28 18:58:00,0.0
T000413,M0601,B0014,BR1,2024-01-29 18:41:00,2024-02-12 18:41:00,2024-02-28 18:41:00,4.0
T000414,M0713,B0075,BR1,2024-05-14 15:11:00,2024-05-28 15:11:00,2024-05-18 15:11:00,0.0
T000415,M0369,B0351,BR2,2024-04-17 13:52:00,2024-05-01 13:52:00,2024-05-01 13:52:00,0.0
T000416,M0259,B0293,BR3,2024-01-19 16:10:00,2024-02-02 16:10:00,2024-01-28 16:10:00,0.0
T000417,M0690,B0303,BR3,2024-09-27 17:05:00,2024-10-11 17:05:00,2024-10-08 17:05:00,0.0
T000418,M0653,B0466,BR3,2024-10-15 16:02:00,2024-10-29 16:02:00,2024-10-23 16:02:00,0.0
T000419,M0757,B0161,BR1,2025-03-13 14:06:00,2025-03-27 14:06:00,2025-03-19 14:06:00,0.0
T000420,M0464,B0312,BR3,2025-10-07 13:29:00,2025-10-21 13:29:00,2025-10-18 13:29:00,0.0
T000421,M0498,B0373,BR2,2024-12-17 14:49:00,2024-12-31 14:49:00,2024-12-23 14:49:00,0.0
T000422,M0517,B0362,BR1,2024-02-29 19:38:00,2024-03-14 19:38:00,2024-03-14 19:38:00,0.0
T000423,M0221,B0078,BR1,2024-08-05 17:05:00,2024-08-19 17:05:00,2024-08-21 17:05:00,0.5
T000424,M0564,B0298,BR1,2025-10-09 18:48:00,2025-10-23 18:48:00,2025-10-15 18:48:00,0.0
T000425,M0055,B0434,BR1,2025-10-29 15:33:00,2025-11-12 15:33:00,2025-11-25 15:33:00,3.25
T000426,M0692,B0191,BR3,2024-11-28 14:44:00,2024-12-12 14:44:00,2024-12-04 14:44:00,0.0
T000427,M0782,B0176,BR3,2025-05-11 13:47:00,2025-05-25 13:47:00,2025-05-21 13:47:00,0.0
T000428,M0231,B0061,BR1,2024-03-28 17:04:00,2024-04-11 17:04:00,2024-03-29 17:04:00,0.0
T000429,M0104,B0246,BR2,2025-04-01 19:48:00,2025-04-15 19:48:00,2025-04-02 19:48:00,0.0
T000430,M0351,B0003,BR3,2024-01-17 15:36:00,2024-01-31 15:36:00,2024-01-23 15:36:00,0.0
T000431,M0762,B0315,BR1,2024-10-22 19:48:00,2024-11-05 19:48:00,2024-10-29 19:48:00,0.0
T000432,M0079,B0326,BR1,2025-05-05 15:58:00,2025-05-19 15:58:00,2025-06-03 15:58:00,3.75
T000433,M0764,B0449,BR2,2025-08-14 13:55:00,2025-08-28 13:55:00,2025-08-18 13:55:00,0.0
T000434,M0426,B0476,BR3,2025-10-15 16:12:00,2025-10-29 16:12:00,2025-10-28 16:12:00,0.0
T000435,M0037,B0121,BR1,2025-03-21 17:11:00,2025-04-04 17:11:00,2025-03-27 17:11:00,0.0
T000436,M0340,B0271,BR1,2025-08-31 12:53:00,2025-09-14 12:53:00,2025-09-14 12:53:00,0.0
T000437,M0029,B0308,BR4,2025-11-20 15:43:00,2025-12-04 15:43:00,2025-11-24 15:43:00,0.0
T000438,M0489,B0034,BR3,2025-05-21 17:57:00,2025-06-04 17:57:00,2025-06-15 17:57:00,2.75
T000439,M0273,B0398,BR3,2025-04-20 14:50:00,2025-05-04 14:50:00,2025-05-03 14:50:00,0.0
T000440,M0580,B0258,BR3,2025-11-15 11:17:00,2025-11-29 11:17:00,2025-11-27 11:17:00,0.0
T000441,M0475,B0378,BR3,2025-10-20 13:32:00,2025-11-03 13:32:00,2025-11-01 13:32:00,0.0
T000442,M0026,B0257,BR4,2024-10-30 17:19:00,2024-11-13 17:19:00,2024-11-14 17:19:00,0.25
T000443,M0280,B0468,BR1,2025-09-15 15:32:00,2025-09-29 15:32:00,2025-09-19 15:32:00,0.0
T000444,M0291,B0090,BR3,2024-06-24 16:47:00,2024-07-08 16:47:00,2024-07-05 16:47:00,0.0
T000445,M0599,B0487,BR1,2025-03-31 12:27:00,2025-04-14 12:27:00,2025-04-03 12:27:00,0.0
T000446,M0687,B0316,BR1,2025-01-02 19:44:00,2025-01-16 19:44:00,2025-01-29 19:44:00,3.25
T000447,M0247,B0301,BR1,2024-03-01 14:16:00,2024-03-15 14:16:00,2024-03-05 14:16:00,0.0
T000448,M0778,B0316,BR3,2024-12-16 16:53:00,2024-12-30 16:53:00,2024-12-17 16:53:00,0.0
T000449,M0507,B0388,BR1,2024-09-25 15:18:00,2024-10-09 15:18:00,2024-10-09 15:18:00,0.0
T000450,M0214,B0161,BR2,2024-09-22 17:23:00,2024-10-06 17:23:00,2024-10-06 17:23:00,0.0
T000451,M0625,B0207,BR3,2024-04-02 11:46:00,2024-04-16 11:46:00,2024-04-03 11:46:00,0.0
T000452,M0094,B0230,BR2,2024-02-15 12:11:00,2024-02-29 12:11:00,2024-02-19 12:11:00,0.0
T000453,M0784,B0424,BR2,2025-03-06 17:34:00,2025-03-20 17:34:00,2025-03-17 17:34:00,0.0
T000454,M0294,B0149,BR2,2024-10-08 16:10:00,2024-10-22 16:10:00,2024-10-28 16:10:00,1.5
T000455,M0111,B0142,BR1,2024-03-14 16:01:00,2024-03-28 16:01:00,2024-03-27 16:01:00,0.0
T000456,M0750,B0388,BR1,2024-03-25 10:46:00,2024-04-08 10:46:00,2024-03-28 10:46:00,0.0
T000457,M0167,B0231,BR3,2025-05-21 17:31:00,2025-06-04 17:31:00,2025-06-07 17:31:00,0.75
T000458,M0630,B0435,BR1,2025-04-23 16:20:00,2025-05-07 16:20:00,2025-04-25 16:20:00,0.0
T000459,M0327,B0454,BR3,2024-03-05 13:12:00,2024-03-19 13:12:00,2024-04-01 13:12:00,3.25
T000460,M0185,B0130,BR1,2024-06-28 17:20:00,2024-07-12 17:20:00,2024-07-22 17:20:00,2.5
T000461,M0299,B0447,BR4,2025-11-19 19:07:00,2025-12-03 19:07:00,2025-11-27 19:07:00,0.0
T000462,M0082,B0387,BR2,2025-10-10 13:01:00,2025-10-24 13:01:00,2025-10-27 13:01:00,0.75
T000463,M0104,B0290,BR2,2025-08-28 15:45:00,2025-09-11 15:45:00,2025-09-03 15:45:00,0.0
T000464,M0744,B0207,BR3,2025-10-23 15:32:00,2025-11-06 15:32:00,2025-11-05 15:32:00,0.0
T000465,M0624,B0385,BR2,2024-10-01 13:38:00,2024-10-15 13:38:00,2024-10-02 13:38:00,0.0
T000466,M0317,B0005,BR1,2024-10-16 17:57:00,2024-10-30 17:57:00,2024-10-17 17:57:00,0.0
T000467,M0661,B0195,BR1,2024-11-06 18:16:00,2024-11-20 18:16:00,2024-11-12 18:16:00,0.0
T000468,M0661,B0248,BR1,2024-07-14 12:43:00,2024-07-28 12:43:00,2024-07-18 12:43:00,0.0
T000469,M0421,B0165,BR1,2024-03-21 11:48:00,2024-04-04 11:48:00,2024-03-29 11:48:00,0.0
T000470,M0650,B0239,BR1,2024-11-23 10:43:00,2024-12-07 10:43:00,2024-11-27 10:43:00,0.0
T000471,M0661,B0438,BR1,2025-11-17 18:25:00,2025-12-01 18:25:00,2025-11-18 18:25:00,0.0
T000472,M0785,B0407,BR2,2025-11-14 18:47:00,2025-11-28 18:47:00,2025-12-14 18:47:00,4.0
